episode,mean_VAoI,avg_tx_ratio,tx_ratio_ema,target_tx_ratio,budget_error,budget_relative_error,budget_error_after_deadzone,mean_action_probability,multiplier_used,multiplier_next,multiplier_at_max,actor_loss,critic_loss,entropy,approx_kl,clip_fraction,common_mode_coefficient,common_mode_loss,probability_budget_coefficient,probability_budget_loss,probability_budget_excess,ppo_policy_gradient_norm,total_actor_gradient_norm,common_mode_gradient_norm,mean_vaoi_advantage,std_vaoi_advantage,max_abs_vaoi_advantage,critic_architecture,critic_input_dim,actor_curvature_enabled,critic_curvature_enabled,curvature_ablation_mode,critic_value_mean,critic_value_std,critic_within_slot_value_std_mean,critic_within_slot_value_std_max,vaoi_advantage_within_slot_std_mean,vaoi_advantage_global_std,critic_return_mean,critic_return_std,critic_explained_variance,bootstrap_value_mean,bootstrap_value_std,mean_budget_advantage,std_budget_advantage,max_abs_budget_advantage,vaoi_policy_gradient_norm,budget_policy_gradient_norm,budget_to_vaoi_gradient_ratio,n_nodes,update_probability,max_node_activity_ratio,node_cap_violation_fraction,curvature_control_messages,actor_architecture_version,use_stage1_reference,alpha_raw,alpha_kappa,effective_alpha,residual_input_dim,residual_input_feature_names,q_base_mean,q_base_std,q_base_min,q_base_max,residual_delta_mean,residual_delta_std,residual_delta_min,residual_delta_max,residual_mean_global,residual_std_global,residual_mean_per_step_abs_mean,residual_mean_per_step_abs_max,residual_positive_fraction,residual_negative_fraction,residual_saturation_fraction,q_final_mean,q_final_std,corr_s_kappa_q_base,residual_architecture,node_input_dim,edge_input_dim,message_dim,aggregation,aggregated_message_dim,decoder_input_dim,directed_edge_count,mpnn_disabled_edge_feature,edge_freshness_feature,version_gap_tau,mean_directed_degree,mean_edge_freshness_feature,mean_neighbor_freshness_gain,mean_neighbor_version_gap_normalized,message_l2_mean,message_l2_std,aggregated_message_l2_mean,aggregated_message_l2_std,attention_temperature,attention_uniform_mix,attention_entropy_mean,attention_effective_degree_mean,attention_max_weight_mean,action_prob_mean,action_prob_std,action_prob_min,action_prob_p10,action_prob_p50,action_prob_p90,action_prob_max,action_prob_node_std_mean,action_prob_global_std,action_prob_per_node_mean_std
19,9.506158325746656,0.09057499972172081,0.09392670377174847,0.3,-0.20607329622825152,-0.686910964530473,-0.686910964530473,0.09169872105121613,0.0,0.0,False,1.1734074405467254e-06,180.24569702148438,0.3027001917362213,-6.508503247459885e-07,0.0,0.05,2.6031624656752683e-05,0.8,0.0,0.0,0.0006395866512320936,0.0004835669824387878,0.0004916509496979415,2.0751953400122147e-07,0.9999997019767761,4.890554904937744,node_conditioned,25,True,True,False,-12.628362655639648,1.2640455961227417,0.28934285044670105,0.4623887836933136,0.15849697589874268,2.68721604347229,-26.542631149291992,3.5661704540252686,0.4321925804631822,-13.117483139038086,0.2979624271392822,0.0,0.0,0.0,0.0006395866512320936,0.0,0.0,100,0.2,0.17,0.0,922,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score,,,,,,,,,,,,,,,,0.09169872105121613,0.025053277611732483,0.0,mpnn,6,4,16,curvature_attention_max,32,39,368800,none,normalized_version_gap_with_gain,,3688.0,0.46051788330078125,0.46051788330078125,0.3668716549873352,,,,,0.5,0.0,,,,0.09169872105121613,0.025053277611732483,0.05879989266395569,0.059183663129806524,0.08558869361877441,0.1266545444726944,0.17297998070716858,0.025053219869732857,0.025053277611732483,0.02505272999405861
20,10.343160384166985,0.09327499988023191,0.09360085182599019,0.3,-0.20639914817400978,-0.6879971376467947,-0.6879971376467947,0.09255855530500412,0.0,0.0,False,1.022536821437825e-06,215.75950622558594,0.3044974207878113,2.0706467651621097e-08,0.0,0.05,2.093901639454998e-05,0.8,0.0,0.0,0.0012152856215834618,0.0008283787174150348,0.00039984675822779536,2.9296876391526894e-07,0.9999996423721313,4.277767181396484,node_conditioned,25,True,True,False,-13.845834732055664,1.4004042148590088,0.3371354043483734,0.4722415804862976,0.169559046626091,3.370966672897339,-28.97309112548828,4.38996696472168,0.41036070180392403,-14.320817947387695,0.38878265023231506,0.0,0.0,0.0,0.0012152856215834618,0.0,0.0,100,0.2,0.2025,0.0,918,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score,,,,,,,,,,,,,,,,0.09255855530500412,0.027066636830568314,0.0,mpnn,6,4,16,curvature_attention_max,32,39,367200,none,normalized_version_gap_with_gain,,3672.0,0.43862468004226685,0.43862468004226685,0.3514114320278168,,,,,0.5,0.0,,,,0.09255855530500412,0.027066636830568314,0.05879655480384827,0.06887942850589765,0.0876709371805191,0.11711082756519317,0.17293879389762878,0.027066586539149284,0.027066636830568314,0.027066171169281006
21,9.484988122433425,0.10087500005494804,0.09723792594046912,0.3,-0.20276207405953087,-0.6758735576693177,-0.6758735576693177,0.09951449930667877,0.0,0.0,False,-7.111616469046567e-07,170.14788818359375,0.3198983669281006,-5.54444739009341e-07,0.0,0.05,2.654825038916897e-05,0.8,0.0,0.0,0.0027042797300964594,0.002316419268026948,0.0004054070741403848,4.1503906800244295e-07,0.9999997615814209,4.043146133422852,node_conditioned,25,True,True,False,-14.802727699279785,1.4022269248962402,0.37484210729599,0.5237089991569519,0.1920381337404251,3.233354091644287,-28.31019401550293,4.158880233764648,0.39555921287088647,-15.025699615478516,0.3979978561401367,0.0,0.0,0.0,0.0027042797300964594,0.0,0.0,100,0.2,0.205,0.0,1022,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score,,,,,,,,,,,,,,,,0.09951449930667877,0.028440190479159355,0.0,mpnn,6,4,16,curvature_attention_max,32,39,408800,none,normalized_version_gap_with_gain,,4088.0,0.4820984899997711,0.4820984899997711,0.3890365958213806,,,,,0.5,0.0,,,,0.09951449930667877,0.028440190479159355,0.05880555510520935,0.0723893292248249,0.09200882911682129,0.14150601327418927,0.1729152500629425,0.02844013273715973,0.028440190479159355,0.028439614921808243
22,9.324143450632691,0.09489999991841615,0.09606896292944264,0.3,-0.20393103707055735,-0.6797701009095212,-0.6797701009095212,0.09706482291221619,0.0,0.0,False,-7.199346327979583e-07,155.9711456298828,0.31528931856155396,2.5462263693043496e-06,0.0,0.05,4.1997791413450614e-05,0.8,0.0,0.0,0.0021412556525319815,0.0016669996548444033,0.0004824110073968768,2.3803710291758762e-07,0.9999995827674866,4.852643013000488,node_conditioned,25,True,True,False,-15.901225090026855,1.5530699491500854,0.38877204060554504,0.5617809295654297,0.21288858354091644,2.603651762008667,-29.01207733154297,3.7201194763183594,0.5101625288674494,-16.568689346313477,0.4022202789783478,0.0,0.0,0.0,0.0021412556525319815,0.0,0.0,100,0.2,0.2,0.0,1000,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score,,,,,,,,,,,,,,,,0.09706482291221619,0.02547738514840603,0.0,mpnn,6,4,16,curvature_attention_max,32,39,400000,none,normalized_version_gap_with_gain,,4000.0,0.46528321504592896,0.46528321504592896,0.36956286430358887,,,,,0.5,0.0,,,,0.09706482291221619,0.02547738514840603,0.05880013108253479,0.06874592006206537,0.09228268265724182,0.12094856202601838,0.17309918999671936,0.02547730877995491,0.02547738514840603,0.025476565584540367
23,9.408224739879369,0.0951499999128282,0.09560948142113543,0.3,-0.20439051857886456,-0.6813017058861583,-0.6813017058861583,0.09606898576021194,0.0,0.0,False,-8.204617643059464e-07,153.40127563476562,0.31254321336746216,7.581132308587257e-07,0.0,0.05,6.440131255658343e-05,0.8,0.0,0.0,0.0024069291539490223,0.0018471080111339688,0.0005930124316364527,9.765624753299562e-08,0.9999995827674866,4.829368591308594,node_conditioned,25,True,True,False,-17.06973648071289,1.5504734516143799,0.38170716166496277,0.5892491936683655,0.21651920676231384,2.554374933242798,-30.111568450927734,3.6321253776550293,0.5054073673802184,-17.510465621948242,0.3540581166744232,0.0,0.0,0.0,0.0024069291539490223,0.0,0.0,100,0.2,0.2075,0.0,1002,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score,,,,,,,,,,,,,,,,0.09606898576021194,0.02736886776983738,0.0,mpnn,6,4,16,curvature_attention_max,32,39,400800,none,normalized_version_gap_with_gain,,4008.0,0.4720953106880188,0.4720953106880188,0.3782072067260742,,,,,0.5,0.0,,,,0.09606898576021194,0.02736886776983738,0.058815598487854004,0.06796766519546509,0.09188829362392426,0.12801064550876265,0.17342323064804077,0.027368778362870216,0.02736886776983738,0.027367819100618362
24,9.449270731918514,0.09884999986272305,0.09722974064192924,0.3,-0.20277025935807075,-0.6759008419968745,-0.6759008419968745,0.09680476039648056,0.0,0.0,False,4.345234628999606e-06,152.12966918945312,0.3141663074493408,-1.8008943243330577e-06,0.0,0.05,8.605020411778241e-05,0.8,0.0,0.0,0.00113617442548275,0.0018174597062170506,0.0007648144965060055,2.3193359766082722e-07,0.9999997019767761,4.392944812774658,node_conditioned,25,True,True,False,-18.298728942871094,1.8064745664596558,0.48656418919563293,0.6608489751815796,0.24496066570281982,2.9490561485290527,-31.235652923583984,4.215446949005127,0.5105832670787149,-18.211055755615234,0.5351900458335876,0.0,0.0,0.0,0.00113617442548275,0.0,0.0,100,0.2,0.205,0.0,932,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score,,,,,,,,,,,,,,,,0.09680476039648056,0.027203455567359924,0.0,mpnn,6,4,16,curvature_attention_max,32,39,372800,none,normalized_version_gap_with_gain,,3728.0,0.46964406967163086,0.46964406967163086,0.36961227655410767,,,,,0.5,0.0,,,,0.09680476039648056,0.027203455567359924,0.05886492133140564,0.06713338494300847,0.09220728278160095,0.12820126116275463,0.17403027415275574,0.027203312143683434,0.027203455567359924,0.027201835066080093
25,9.084782053790986,0.09212499985005707,0.09467737024599315,0.3,-0.20532262975400684,-0.6844087430330648,-0.6844087430330648,0.09281309694051743,0.0,0.0,False,2.691703457458061e-06,130.5657501220703,0.30571448802948,1.3677794186151004e-07,0.0,0.05,0.00010510360152693465,0.8,0.0,0.0,0.0025044968351721764,0.001717640203423798,0.0009050763910636306,-1.708984314063855e-07,0.9999995231628418,5.3872175216674805,node_conditioned,25,True,True,False,-19.37349510192871,1.8508700132369995,0.491695374250412,0.6406669020652771,0.25264090299606323,2.1546127796173096,-31.571287155151367,3.4827115535736084,0.617260321937544,-20.370834350585938,0.5145015716552734,0.0,0.0,0.0,0.0025044968351721764,0.0,0.0,100,0.2,0.2025,0.0,972,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score,,,,,,,,,,,,,,,,0.09281309694051743,0.02449582889676094,0.0,mpnn,6,4,16,curvature_attention_max,32,39,388800,none,normalized_version_gap_with_gain,,3888.0,0.4913676381111145,0.4913676381111145,0.386671245098114,,,,,0.5,0.0,,,,0.09281309694051743,0.02449582889676094,0.05887085199356079,0.06442047655582428,0.08907061815261841,0.12712884545326233,0.17414486408233643,0.02449561096727848,0.02449582889676094,0.024493519216775894
26,9.419686590135097,0.09352499969303608,0.09410118496951461,0.3,-0.20589881503048538,-0.686329360557306,-0.686329360557306,0.09386415779590607,0.0,0.0,False,4.316196736908751e-06,137.51422119140625,0.307704895734787,8.922843335312791e-07,0.0,0.05,0.00012502021854743361,0.8,0.0,0.0,0.0015312065370380878,0.0008540635462850332,0.0009753218037076294,-4.1503906800244295e-07,0.9999995827674866,5.450644493103027,node_conditioned,25,True,True,False,-20.83804702758789,1.9436235427856445,0.47430962324142456,0.7405086755752563,0.2630036175251007,2.243799924850464,-33.369407653808594,3.628622531890869,0.6176292222429374,-21.986225128173828,0.47885116934776306,0.0,0.0,0.0,0.0015312065370380878,0.0,0.0,100,0.2,0.1625,0.0,954,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score,,,,,,,,,,,,,,,,0.09386415779590607,0.025665944442152977,0.0,mpnn,6,4,16,curvature_attention_max,32,39,381600,none,normalized_version_gap_with_gain,,3816.0,0.4645560681819916,0.4645560681819916,0.36428266763687134,,,,,0.5,0.0,,,,0.09386415779590607,0.025665944442152977,0.05884796380996704,0.05966750979423523,0.09205189347267151,0.13221171796321685,0.15127690136432648,0.02566567435860634,0.025665944442152977,0.025663061067461967
27,10.014450040273369,0.09305000011343509,0.09357559254147485,0.3,-0.20642440745852514,-0.6880813352590394,-0.6880813352590394,0.09519993513822556,0.0,0.0,False,4.133041329623666e-06,155.7190399169922,0.31218525767326355,2.483876642145333e-06,0.0,0.05,0.00015370573964901268,0.8,0.0,0.0,0.002667986322194338,0.0016484326915815473,0.0010771043598651886,-9.765624753299562e-08,0.9999995231628418,4.773308753967285,node_conditioned,25,True,True,False,-22.611255645751953,2.2886784076690674,0.5502933263778687,0.7636532783508301,0.2903628647327423,2.7215921878814697,-35.90795135498047,4.536098480224609,0.6400177182575826,-24.02092742919922,0.6245744228363037,0.0,0.0,0.0,0.002667986322194338,0.0,0.0,100,0.2,0.1625,0.0,1006,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score,,,,,,,,,,,,,,,,0.09519993513822556,0.020234186202287674,0.0,mpnn,6,4,16,curvature_attention_max,32,39,402400,none,normalized_version_gap_with_gain,,4024.0,0.4601970314979553,0.4601970314979553,0.3643110990524292,,,,,0.5,0.0,,,,0.09519993513822556,0.020234186202287674,0.05882084369659424,0.0598342090845108,0.09583038091659546,0.1229854941368103,0.14641636610031128,0.020233791321516037,0.020234186202287674,0.020229436457157135
28,9.416453498192132,0.09675000003539026,0.09516279628843255,0.3,-0.20483720371156744,-0.6827906562788696,-0.6827906562788696,0.09735842049121857,0.0,0.0,False,4.997222731617512e-06,124.53422546386719,0.31599095463752747,1.4739459857082693e-06,0.0,0.05,0.00020028624567203224,0.8,0.0,0.0,0.0024257993791252375,0.001354956068098545,0.001230875262990594,2.0751953400122147e-07,0.9999995827674866,5.125260829925537,node_conditioned,25,True,True,False,-23.731840133666992,2.1842105388641357,0.5582034587860107,0.8886259198188782,0.30154088139533997,2.3796768188476562,-35.79902648925781,3.943570852279663,0.6358698054096734,-24.495075225830078,0.5399083495140076,0.0,0.0,0.0,0.0024257993791252375,0.0,0.0,100,0.2,0.1975,0.0,980,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score,,,,,,,,,,,,,,,,0.09735842049121857,0.025602972134947777,0.0,mpnn,6,4,16,curvature_attention_max,32,39,392000,none,normalized_version_gap_with_gain,,3920.0,0.4806956648826599,0.4806956648826599,0.3771202266216278,,,,,0.5,0.0,,,,0.09735842049121857,0.025602972134947777,0.05884703993797302,0.06956924498081207,0.09225164353847504,0.13905380070208972,0.17532411217689514,0.025602443143725395,0.025602972134947777,0.0255974642932415
29,9.632243688441813,0.0916499999538064,0.09340639812111948,0.3,-0.2065936018788805,-0.6886453166414245,-0.6886453166414245,0.09026956558227539,0.0,0.0,False,9.94926449493505e-06,128.6398468017578,0.300428569316864,-2.0216650682414183e-06,0.0,0.05,0.0002526962198317051,0.8,0.0,0.0,0.0018081881571561098,0.00045404687989503145,0.0014367689145728946,1.2207030941624453e-08,0.9999996423721313,4.548877716064453,node_conditioned,25,True,True,False,-25.217121124267578,2.5088913440704346,0.626291036605835,0.8243620991706848,0.3375386893749237,2.642045497894287,-37.465980529785156,4.53544807434082,0.6606559760628001,-26.15886878967285,0.6111634969711304,0.0,0.0,0.0,0.0018081881571561098,0.0,0.0,100,0.2,0.175,0.0,1026,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score,,,,,,,,,,,,,,,,0.09026956558227539,0.02230561338365078,0.0,mpnn,6,4,16,curvature_attention_max,32,39,410400,none,normalized_version_gap_with_gain,,4104.0,0.4705263674259186,0.4705263674259186,0.37561890482902527,,,,,0.5,0.0,,,,0.09026956558227539,0.02230561338365078,0.05885899066925049,0.06355734169483185,0.08884821832180023,0.12083530947566032,0.14723369479179382,0.022304963320493698,0.02230561338365078,0.022298475727438927
30,9.04776667021215,0.09402499992866069,0.09371569902489008,0.3,-0.2062843009751099,-0.6876143136632227,-0.6876143136632227,0.09406261891126633,0.0,0.0,False,1.139908181357896e-05,101.44078826904297,0.30940011143684387,1.4815758220265707e-07,0.0,0.05,0.000309646682580933,0.8,0.0,0.0,0.00242018373683095,0.0009096161811612546,0.0016514785820618272,1.4648438195763447e-07,0.9999995827674866,4.352725028991699,node_conditioned,25,True,True,False,-26.622215270996094,2.50710391998291,0.6344128847122192,0.9012987613677979,0.3458522856235504,2.485501527786255,-37.62900161743164,4.187037944793701,0.647617517929176,-26.848783493041992,0.6538245677947998,0.0,0.0,0.0,0.00242018373683095,0.0,0.0,100,0.2,0.1825,0.0,962,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score,,,,,,,,,,,,,,,,0.09406261891126633,0.021373752504587173,0.0,mpnn,6,4,16,curvature_attention_max,32,39,384800,none,normalized_version_gap_with_gain,,3848.0,0.4649967849254608,0.4649967849254608,0.36660143733024597,,,,,0.5,0.0,,,,0.09406261891126633,0.021373752504587173,0.05888009071350098,0.0653769999742508,0.0926685631275177,0.12968289256095802,0.14216426014900208,0.02137257158756256,0.021373752504587173,0.021363038569688797
31,8.870007065869867,0.09097500006202608,0.09234534954345808,0.3,-0.2076546504565419,-0.692182145115735,-0.692182145115735,0.08961684256792068,0.0,0.0,False,1.32802369989804e-05,88.18708801269531,0.2985268831253052,-3.986520368925994e-06,0.0,0.05,0.00037864185287617147,0.8,0.0,0.0,0.003009331412613392,0.0013909240951761603,0.001873808796517551,-2.4414061883248905e-08,0.999999463558197,5.3346333503723145,node_conditioned,25,True,True,False,-28.123390197753906,2.4361112117767334,0.654941201210022,0.9834556579589844,0.374134361743927,1.944972038269043,-38.56464767456055,3.5595343112945557,0.7014340246574351,-28.264245986938477,0.670748770236969,0.0,0.0,0.0,0.003009331412613392,0.0,0.0,100,0.2,0.175,0.0,1030,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score,,,,,,,,,,,,,,,,0.08961684256792068,0.023677829653024673,0.0,mpnn,6,4,16,curvature_attention_max,32,39,412000,none,normalized_version_gap_with_gain,,4120.0,0.4695990979671478,0.4695990979671478,0.37062937021255493,,,,,0.5,0.0,,,,0.08961684256792068,0.023677829653024673,0.05885884165763855,0.06007548570632935,0.08674062788486481,0.12781182527542115,0.14243683218955994,0.023676728829741478,0.023677829653024673,0.023666987195611
32,9.902162381224334,0.09660000013653189,0.09447267483999498,0.3,-0.205527325160005,-0.6850910610303147,-0.6850910610303147,0.09736453741788864,0.0,0.0,False,9.3262124210014e-06,116.14892578125,0.31467971205711365,4.7237276135092543e-07,0.0,0.05,0.00044226154568605125,0.8,0.0,0.0,0.005421141162514687,0.0035474379546940327,0.0019180093659088016,0.0,0.9999995231628418,5.244243621826172,node_conditioned,25,True,True,False,-30.423030853271484,2.9209046363830566,0.7462655901908875,1.1157057285308838,0.3910934329032898,2.16554856300354,-42.33066177368164,4.442755699157715,0.7624084669827141,-31.73426055908203,0.5575206279754639,0.0,0.0,0.0,0.005421141162514687,0.0,0.0,100,0.2,0.2025,0.0,924,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score,,,,,,,,,,,,,,,,0.09736453741788864,0.0304979607462883,0.0,mpnn,6,4,16,curvature_attention_max,32,39,369600,none,normalized_version_gap_with_gain,,3696.0,0.44253775477409363,0.44253775477409363,0.35501745343208313,,,,,0.5,0.0,,,,0.09736453741788864,0.0304979607462883,0.05881530046463013,0.06060690879821777,0.08971521258354187,0.13985557556152345,0.1773042380809784,0.030496913939714432,0.0304979607462883,0.03048650175333023
33,10.479972485788167,0.09597500003874301,0.09522383743936899,0.3,-0.204776162560631,-0.6825871857825305,-0.6825871857825305,0.09618271142244339,0.0,0.0,False,2.5333634766866453e-05,129.62594604492188,0.3135862648487091,1.861877763076336e-07,0.0,0.05,0.0006209305138327181,0.8,0.0,0.0,0.0023201010189950466,0.0005824827239848673,0.0024370744358748198,1.3427734302240424e-07,0.9999995231628418,4.869251728057861,node_conditioned,25,True,True,False,-32.54901123046875,3.248312473297119,0.748546302318573,1.0364494323730469,0.41064974665641785,2.4710018634796143,-45.15042495727539,5.032444953918457,0.7589050892221563,-34.41087341308594,0.7142410278320312,0.0,0.0,0.0,0.0023201010189950466,0.0,0.0,100,0.2,0.1975,0.0,1040,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score,,,,,,,,,,,,,,,,0.09618271142244339,0.025181807577610016,0.0,mpnn,6,4,16,curvature_attention_max,32,39,416000,none,normalized_version_gap_with_gain,,4160.0,0.4555913209915161,0.4555913209915161,0.3645249903202057,,,,,0.5,0.0,,,,0.09618271142244339,0.025181807577610016,0.05890956521034241,0.06649657487869264,0.09389212727546692,0.12465451061724725,0.17836636304855347,0.02518012933433056,0.025181807577610016,0.025164201855659485
