slot,mean_version_age,max_version_age,p95_version_age,p99_version_age,top_5pct_mean_version_age,mean_time_age,num_transmitters,num_successful_decodes,num_transmitters_decoded,num_improved_cache_entries,total_version_improvement
7470,4.772435897435898,15.0,10.0,11.0,10.897435897435898,52.27884615384615,4,15,4,76,216
7480,4.331410256410257,13.0,11.0,12.0,11.692307692307692,50.04871794871795,2,6,2,35,158
7490,4.7012820512820515,15.0,12.0,15.0,13.692307692307692,52.36794871794872,7,16,7,57,215
7500,4.450641025641025,16.0,11.0,16.0,13.58974358974359,51.02820512820513,5,9,4,68,231
7510,4.686538461538461,18.0,12.0,18.0,15.051282051282051,54.41794871794872,3,3,2,25,50
7520,4.516025641025641,20.0,12.0,20.0,15.166666666666666,55.23461538461538,4,13,4,67,227
7530,4.328846153846154,20.0,10.0,14.0,13.371794871794872,51.76858974358974,3,11,3,119,384
7540,4.3262820512820515,21.0,9.0,15.0,13.0,51.43205128205128,3,5,3,61,172
7550,4.272435897435898,23.0,10.0,14.0,12.012820512820513,51.83076923076923,3,10,3,48,175
7560,4.38525641025641,14.0,10.0,12.0,10.756410256410257,52.31794871794872,3,9,3,56,182
7570,4.35448717948718,16.0,9.0,12.0,11.448717948717949,52.19230769230769,2,7,2,51,190
7580,4.086538461538462,16.0,9.0,12.0,11.320512820512821,51.44102564102564,4,13,4,87,378
7590,4.148076923076923,18.0,9.0,12.0,11.23076923076923,52.93269230769231,3,9,3,66,223
7600,4.200641025641025,18.0,10.0,12.0,11.192307692307692,54.88076923076923,5,11,5,50,179
7610,3.5692307692307694,19.0,10.0,12.410000000000082,11.025641025641026,52.02371794871795,9,9,6,36,103
7620,3.341666666666667,13.0,9.0,11.0,10.371794871794872,48.812179487179485,6,12,6,85,398
7630,3.8275641025641027,13.0,10.0,11.0,10.987179487179487,53.358333333333334,4,10,4,30,69
7640,3.9525641025641027,16.0,10.0,11.0,11.076923076923077,53.94615384615385,1,3,1,30,107
7650,3.876923076923077,17.0,11.0,14.0,12.846153846153847,53.72371794871795,4,9,3,7,13
7660,4.246794871794871,18.0,11.0,14.0,13.012820512820513,54.8775641025641,2,8,2,43,95
7670,3.8134615384615387,18.0,10.0,14.0,12.333333333333334,49.93269230769231,2,4,2,27,115
7680,4.387820512820513,18.0,10.0,14.410000000000082,12.794871794871796,52.73525641025641,6,10,6,4,10
7690,4.709615384615384,17.0,10.0,17.0,13.243589743589743,55.56923076923077,5,8,4,27,62
