node,af3_min_edge,af3_min_curvature,af3_min_normalized_score,orc_min_edge,orc_min_curvature,rank_score_af3_min,rank_score_af3_normalized,rank_score_orc_min,scenario_id,topology_seed
33,29-33,-2.0,0.14285714285714285,29-33,0.025000000000000022,2.0,0.14285714285714285,-0.025000000000000022,auto_012,3795418862
34,8-34,-3.0,0.3333333333333333,8-34,-0.04166666666666674,3.0,0.3333333333333333,0.04166666666666674,auto_012,3795418862
35,35-69,-9.0,0.6,35-73,-0.42777777777777803,9.0,0.6,0.42777777777777803,auto_012,3795418862
36,35-36,-5.0,0.45454545454545453,35-36,-0.10000000000000009,5.0,0.45454545454545453,0.10000000000000009,auto_012,3795418862
37,29-37,-4.0,0.25,29-37,-2.220446049250313e-16,4.0,0.25,2.220446049250313e-16,auto_012,3795418862
38,7-38,-5.0,0.45454545454545453,7-38,-0.19444444444444442,5.0,0.45454545454545453,0.19444444444444442,auto_012,3795418862
39,9-39,-6.0,0.3333333333333333,39-44,-0.11111111111111116,6.0,0.3333333333333333,0.11111111111111116,auto_012,3795418862
40,40-44,-8.0,0.7272727272727273,40-44,-0.30000000000000027,8.0,0.7272727272727273,0.30000000000000027,auto_012,3795418862
41,30-41,-8.0,0.7272727272727273,5-41,-0.2428571428571431,8.0,0.7272727272727273,0.2428571428571431,auto_012,3795418862
42,8-42,-3.0,0.3333333333333333,8-42,-0.04166666666666674,3.0,0.3333333333333333,0.04166666666666674,auto_012,3795418862
43,43-47,-5.0,0.25,43-47,-0.10839160839160855,5.0,0.25,0.10839160839160855,auto_012,3795418862
44,40-44,-8.0,0.7272727272727273,40-44,-0.30000000000000027,8.0,0.7272727272727273,0.30000000000000027,auto_012,3795418862
45,6-45,-3.0,0.5,6-45,-0.20833333333333326,3.0,0.5,0.20833333333333326,auto_012,3795418862
46,8-46,-9.0,1.0,8-46,-0.6388888888888891,9.0,1.0,0.6388888888888891,auto_012,3795418862
47,47-48,-8.0,0.4,47-48,-0.26923076923076983,8.0,0.4,0.26923076923076983,auto_012,3795418862
48,25-48,-10.0,0.5263157894736842,25-48,-0.2992424242424241,10.0,0.5263157894736842,0.2992424242424241,auto_012,3795418862
49,9-49,0.0,-0.0,9-49,0.05555555555555536,-0.0,-0.0,-0.05555555555555536,auto_012,3795418862
50,50-98,1.0,0.0,50-98,0.12362637362637374,-1.0,0.0,-0.12362637362637374,auto_012,3795418862
51,51-54,-5.0,0.29411764705882354,51-72,0.13888888888888873,5.0,0.29411764705882354,-0.13888888888888873,auto_012,3795418862
52,52-61,-16.0,0.8421052631578947,52-61,-0.5669642857142858,16.0,0.8421052631578947,0.5669642857142858,auto_012,3795418862
53,53-62,-5.0,0.625,53-62,-0.27142857142857135,5.0,0.625,0.27142857142857135,auto_012,3795418862
54,54-71,-17.0,0.85,54-71,-0.5666666666666667,17.0,0.85,0.5666666666666667,auto_012,3795418862
55,55-81,-5.0,0.35714285714285715,55-81,-0.1298701298701297,5.0,0.35714285714285715,0.1298701298701297,auto_012,3795418862
56,51-56,-4.0,0.21052631578947367,56-98,0.05429864253393668,4.0,0.21052631578947367,-0.05429864253393668,auto_012,3795418862
57,52-57,2.0,0.0,52-57,0.1875,-2.0,0.0,-0.1875,auto_012,3795418862
58,58-86,-2.0,0.14285714285714285,58-86,0.050000000000000044,2.0,0.14285714285714285,-0.050000000000000044,auto_012,3795418862
59,52-59,-9.0,0.42857142857142855,59-88,-0.3222222222222222,9.0,0.42857142857142855,0.3222222222222222,auto_012,3795418862
60,60-94,-4.0,0.25,60-94,0.025252525252525526,4.0,0.25,-0.025252525252525526,auto_012,3795418862
61,52-61,-16.0,0.8421052631578947,52-61,-0.5669642857142858,16.0,0.8421052631578947,0.5669642857142858,auto_012,3795418862
62,62-88,-7.0,0.5384615384615384,53-62,-0.27142857142857135,7.0,0.5384615384615384,0.27142857142857135,auto_012,3795418862
63,63-84,-3.0,0.3333333333333333,53-63,-0.08333333333333348,3.0,0.3333333333333333,0.08333333333333348,auto_012,3795418862
64,52-64,2.0,0.0,52-64,0.1875,-2.0,0.0,-0.1875,auto_012,3795418862
65,65-98,1.0,0.0,65-98,0.12362637362637363,-1.0,0.0,-0.12362637362637363,auto_012,3795418862
66,66-88,-2.0,0.14285714285714285,66-88,0.037499999999999756,2.0,0.14285714285714285,-0.037499999999999756,auto_012,3795418862
67,63-67,0.0,-0.0,63-67,0.15476190476190488,-0.0,-0.0,-0.15476190476190488,auto_012,3795418862
68,61-68,-5.0,0.45454545454545453,61-68,-0.1339285714285714,5.0,0.45454545454545453,0.1339285714285714,auto_012,3795418862
69,35-69,-9.0,0.6,35-69,-0.42777777777777737,9.0,0.6,0.42777777777777737,auto_012,3795418862
70,70-97,-1.0,0.1,70-97,0.22499999999999976,1.0,0.1,-0.22499999999999976,auto_012,3795418862
71,54-71,-17.0,0.85,54-71,-0.5666666666666667,17.0,0.85,0.5666666666666667,auto_012,3795418862
72,72-93,-18.0,0.75,72-93,-0.43333333333333357,18.0,0.75,0.43333333333333357,auto_012,3795418862
73,35-73,-9.0,0.6,35-73,-0.42777777777777803,9.0,0.6,0.42777777777777803,auto_012,3795418862
74,62-74,-2.0,0.18181818181818182,62-74,0.0625,2.0,0.18181818181818182,-0.0625,auto_012,3795418862
75,54-75,-5.0,0.29411764705882354,72-75,0.13888888888888873,5.0,0.29411764705882354,-0.13888888888888873,auto_012,3795418862
76,76-95,-5.0,0.29411764705882354,76-95,0.09134615384615419,5.0,0.29411764705882354,-0.09134615384615419,auto_012,3795418862
77,51-77,-2.0,0.14285714285714285,75-77,0.20833333333333337,2.0,0.14285714285714285,-0.20833333333333337,auto_012,3795418862
78,52-78,2.0,0.0,52-78,0.1875,-2.0,0.0,-0.1875,auto_012,3795418862
79,55-79,-1.0,0.14285714285714285,55-79,0.0714285714285714,1.0,0.14285714285714285,-0.0714285714285714,auto_012,3795418862
80,61-80,0.0,-0.0,61-80,0.16666666666666663,-0.0,-0.0,-0.16666666666666663,auto_012,3795418862
81,81-98,-14.0,0.7,81-98,-0.43356643356643376,14.0,0.7,0.43356643356643376,auto_012,3795418862
82,55-82,-2.0,0.18181818181818182,55-82,-0.044642857142857206,2.0,0.18181818181818182,0.044642857142857206,auto_012,3795418862
83,83-96,-2.0,0.25,83-96,-0.0625,2.0,0.25,0.0625,auto_012,3795418862
84,63-84,-3.0,0.3333333333333333,63-84,0.011904761904762085,3.0,0.3333333333333333,-0.011904761904762085,auto_012,3795418862
85,54-85,-2.0,0.08695652173913043,54-85,0.15000000000000013,2.0,0.08695652173913043,-0.15000000000000013,auto_012,3795418862
86,86-89,-5.0,0.625,86-89,-0.1875,5.0,0.625,0.1875,auto_012,3795418862
87,76-87,-4.0,0.21052631578947367,87-98,0.09743589743589742,4.0,0.21052631578947367,-0.09743589743589742,auto_012,3795418862
88,88-98,-13.0,0.6842105263157895,88-98,-0.38076923076923075,13.0,0.6842105263157895,0.38076923076923075,auto_012,3795418862
89,86-89,-5.0,0.625,86-89,-0.1875,5.0,0.625,0.1875,auto_012,3795418862
90,86-90,-2.0,0.14285714285714285,86-90,0.050000000000000044,2.0,0.14285714285714285,-0.050000000000000044,auto_012,3795418862
91,59-91,-5.0,0.35714285714285715,59-91,-0.11111111111111116,5.0,0.35714285714285715,0.11111111111111116,auto_012,3795418862
92,88-92,-12.0,0.6666666666666666,88-92,-0.35833333333333317,12.0,0.6666666666666666,0.35833333333333317,auto_012,3795418862
93,72-93,-18.0,0.75,72-93,-0.43333333333333357,18.0,0.75,0.43333333333333357,auto_012,3795418862
94,52-94,-11.0,0.4782608695652174,52-94,-0.30965909090909083,11.0,0.4782608695652174,0.30965909090909083,auto_012,3795418862
95,93-95,-13.0,0.6842105263157895,93-95,-0.3307692307692305,13.0,0.6842105263157895,0.3307692307692305,auto_012,3795418862
96,59-96,-7.0,0.5384615384615384,59-96,-0.1875,7.0,0.5384615384615384,0.1875,auto_012,3795418862
97,62-97,-1.0,0.07692307692307693,88-97,0.04999999999999982,1.0,0.07692307692307693,-0.04999999999999982,auto_012,3795418862
98,81-98,-14.0,0.7,81-98,-0.43356643356643376,14.0,0.7,0.43356643356643376,auto_012,3795418862
99,55-99,-1.0,0.14285714285714285,55-99,0.07142857142857162,1.0,0.14285714285714285,-0.07142857142857162,auto_012,3795418862
0,0-42,-8.0,0.5714285714285714,0-42,-0.125,8.0,0.5714285714285714,0.125,auto_013,4226987383
1,1-34,-12.0,0.6666666666666666,1-34,-0.4090909090909087,12.0,0.6666666666666666,0.4090909090909087,auto_013,4226987383
2,2-39,-4.0,0.18181818181818182,2-16,-0.009615384615384581,4.0,0.18181818181818182,0.009615384615384581,auto_013,4226987383
3,3-5,-7.0,1.0,3-5,-0.4107142857142858,7.0,1.0,0.4107142857142858,auto_013,4226987383
4,4-48,-14.0,0.6086956521739131,4-41,-0.2767857142857142,14.0,0.6086956521739131,0.2767857142857142,auto_013,4226987383
5,3-5,-7.0,1.0,3-5,-0.4107142857142858,7.0,1.0,0.4107142857142858,auto_013,4226987383
6,6-34,-11.0,0.6470588235294118,6-34,-0.39090909090909065,11.0,0.6470588235294118,0.39090909090909065,auto_013,4226987383
7,7-35,-6.0,0.4,7-35,-0.11309523809523792,6.0,0.4,0.11309523809523792,auto_013,4226987383
8,8-30,-7.0,0.5384615384615384,8-30,-0.27142857142857135,7.0,0.5384615384615384,0.27142857142857135,auto_013,4226987383
9,9-72,-6.0,0.6666666666666666,9-72,-0.30952380952380953,6.0,0.6666666666666666,0.30952380952380953,auto_013,4226987383
10,10-36,-8.0,0.5714285714285714,10-36,-0.16666666666666674,8.0,0.5714285714285714,0.16666666666666674,auto_013,4226987383
11,11-17,2.0,0.0,11-17,0.2582417582417582,-2.0,0.0,-0.2582417582417582,auto_013,4226987383
12,12-31,-8.0,0.5714285714285714,12-31,-0.30000000000000027,8.0,0.5714285714285714,0.30000000000000027,auto_013,4226987383
13,13-41,-8.0,0.47058823529411764,13-41,-0.13942307692307665,8.0,0.47058823529411764,0.13942307692307665,auto_013,4226987383
14,14-46,-16.0,0.7272727272727273,14-46,-0.336363636363636,16.0,0.7272727272727273,0.336363636363636,auto_013,4226987383
15,13-15,-3.0,0.16666666666666666,13-15,0.00427350427350448,3.0,0.16666666666666666,-0.00427350427350448,auto_013,4226987383
16,6-16,-7.0,0.3684210526315789,6-16,-0.12307692307692286,7.0,0.3684210526315789,0.12307692307692286,auto_013,4226987383
17,17-45,-11.0,0.4782608695652174,17-49,-0.23076923076923084,11.0,0.4782608695652174,0.23076923076923084,auto_013,4226987383
18,18-39,-8.0,0.4,18-39,-0.13571428571428568,8.0,0.4,0.13571428571428568,auto_013,4226987383
19,19-25,-6.0,0.5,19-25,-0.2818181818181815,6.0,0.5,0.2818181818181815,auto_013,4226987383
20,7-20,-3.0,0.25,7-20,0.04166666666666685,3.0,0.25,-0.04166666666666685,auto_013,4226987383
21,21-25,3.0,0.0,21-25,0.18181818181818188,-3.0,0.0,-0.18181818181818188,auto_013,4226987383
22,12-22,1.0,0.0,12-22,0.25,-1.0,0.0,-0.25,auto_013,4226987383
23,3-23,1.0,0.0,23-24,0.10139860139860146,-1.0,0.0,-0.10139860139860146,auto_013,4226987383
24,24-29,-4.0,0.3076923076923077,24-29,0.05769230769230793,4.0,0.3076923076923077,-0.05769230769230793,auto_013,4226987383
25,12-25,-6.0,0.4,19-25,-0.2818181818181815,6.0,0.4,0.2818181818181815,auto_013,4226987383
26,26-39,-5.0,0.21739130434782608,16-26,-0.03846153846153855,5.0,0.21739130434782608,0.03846153846153855,auto_013,4226987383
27,25-27,3.0,0.0,25-27,0.18181818181818177,-3.0,0.0,-0.18181818181818177,auto_013,4226987383
28,12-28,1.0,0.0,12-28,0.25,-1.0,0.0,-0.25,auto_013,4226987383
29,29-39,-5.0,0.35714285714285715,24-29,0.05769230769230793,5.0,0.35714285714285715,-0.05769230769230793,auto_013,4226987383
30,8-30,-7.0,0.5384615384615384,8-30,-0.27142857142857135,7.0,0.5384615384615384,0.27142857142857135,auto_013,4226987383
31,12-31,-8.0,0.5714285714285714,12-31,-0.30000000000000027,8.0,0.5714285714285714,0.30000000000000027,auto_013,4226987383
32,13-32,-6.0,0.2857142857142857,13-32,-0.09294871794871762,6.0,0.2857142857142857,0.09294871794871762,auto_013,4226987383
33,13-33,-6.0,0.2857142857142857,13-33,-0.09294871794871784,6.0,0.2857142857142857,0.09294871794871784,auto_013,4226987383
34,1-34,-12.0,0.6666666666666666,1-34,-0.4090909090909087,12.0,0.6666666666666666,0.4090909090909087,auto_013,4226987383
35,7-35,-6.0,0.4,35-72,-0.2142857142857142,6.0,0.4,0.2142857142857142,auto_013,4226987383
36,14-36,-14.0,0.6086956521739131,14-36,-0.2833333333333332,14.0,0.6086956521739131,0.2833333333333332,auto_013,4226987383
37,37-39,-5.0,0.35714285714285715,24-37,0.05769230769230793,5.0,0.35714285714285715,-0.05769230769230793,auto_013,4226987383
38,38-44,-7.0,0.4375,35-38,-0.1428571428571428,7.0,0.4375,0.1428571428571428,auto_013,4226987383
39,1-39,-9.0,0.42857142857142855,1-39,-0.17207792207792227,9.0,0.42857142857142855,0.17207792207792227,auto_013,4226987383
40,40-48,-6.0,0.4,40-44,-0.125,6.0,0.4,0.125,auto_013,4226987383
41,4-41,-9.0,0.5,4-41,-0.2767857142857142,9.0,0.5,0.2767857142857142,auto_013,4226987383
42,0-42,-8.0,0.5714285714285714,0-42,-0.125,8.0,0.5714285714285714,0.125,auto_013,4226987383
43,38-43,-2.0,0.25,38-43,0.0,2.0,0.25,-0.0,auto_013,4226987383
44,4-44,-13.0,0.5909090909090909,4-44,-0.24999999999999978,13.0,0.5909090909090909,0.24999999999999978,auto_013,4226987383
45,45-46,-15.0,0.7142857142857143,45-46,-0.3149350649350646,15.0,0.7142857142857143,0.3149350649350646,auto_013,4226987383
46,14-46,-16.0,0.7272727272727273,14-46,-0.336363636363636,16.0,0.7272727272727273,0.336363636363636,auto_013,4226987383
47,2-47,0.0,-0.0,4-47,0.2142857142857143,-0.0,-0.0,-0.2142857142857143,auto_013,4226987383
48,4-48,-14.0,0.6086956521739131,4-48,-0.2692307692307687,14.0,0.6086956521739131,0.2692307692307687,auto_013,4226987383
49,17-49,-10.0,0.45454545454545453,17-49,-0.23076923076923084,10.0,0.45454545454545453,0.23076923076923084,auto_013,4226987383
50,50-57,-4.0,0.3076923076923077,50-57,-0.04166666666666652,4.0,0.3076923076923077,0.04166666666666652,auto_013,4226987383
51,51-59,-1.0,0.1,51-70,0.08333333333333337,1.0,0.1,-0.08333333333333337,auto_013,4226987383
52,52-67,-3.0,0.25,52-80,-0.07142857142857162,3.0,0.25,0.07142857142857162,auto_013,4226987383
53,53-58,-1.0,0.0625,53-58,0.10416666666666652,1.0,0.0625,-0.10416666666666652,auto_013,4226987383
54,54-69,-9.0,0.5,54-92,-0.3277777777777777,9.0,0.5,0.3277777777777777,auto_013,4226987383
55,0-55,-5.0,0.625,0-55,-0.125,5.0,0.625,0.125,auto_013,4226987383
56,56-61,-1.0,0.05263157894736842,56-61,0.01515151515151536,1.0,0.05263157894736842,-0.01515151515151536,auto_013,4226987383
57,57-86,-12.0,0.8,57-86,-0.4318181818181819,12.0,0.8,0.4318181818181819,auto_013,4226987383
58,58-82,-6.0,0.6666666666666666,58-82,-0.38749999999999973,6.0,0.6666666666666666,0.38749999999999973,auto_013,4226987383
59,51-59,-1.0,0.1,51-59,0.14583333333333337,1.0,0.1,-0.14583333333333337,auto_013,4226987383
60,60-96,-7.0,0.4375,60-96,-0.2083333333333337,7.0,0.4375,0.2083333333333337,auto_013,4226987383
61,61-74,-15.0,0.8333333333333334,61-74,-0.45454545454545414,15.0,0.8333333333333334,0.45454545454545414,auto_013,4226987383
62,62-85,-5.0,0.625,62-85,-0.12857142857142856,5.0,0.625,0.12857142857142856,auto_013,4226987383
63,63-73,-6.0,0.4,63-73,-0.19444444444444442,6.0,0.4,0.19444444444444442,auto_013,4226987383
64,64-72,-12.0,0.8,64-72,-0.3749999999999998,12.0,0.8,0.3749999999999998,auto_013,4226987383
65,65-67,-1.0,0.0625,65-67,0.08585858585858586,1.0,0.0625,-0.08585858585858586,auto_013,4226987383
66,66-71,-11.0,0.7857142857142857,66-71,-0.3896103896103895,11.0,0.7857142857142857,0.3896103896103895,auto_013,4226987383
67,52-67,-3.0,0.25,52-67,-0.0714285714285714,3.0,0.25,0.0714285714285714,auto_013,4226987383
68,68-97,-6.0,0.4,68-97,-0.1944444444444442,6.0,0.4,0.1944444444444442,auto_013,4226987383
69,54-69,-9.0,0.5,54-69,-0.29166666666666674,9.0,0.5,0.29166666666666674,auto_013,4226987383
70,70-83,-5.0,0.35714285714285715,70-83,-0.1499999999999999,5.0,0.35714285714285715,0.1499999999999999,auto_013,4226987383
71,66-71,-11.0,0.7857142857142857,66-71,-0.3896103896103895,11.0,0.7857142857142857,0.3896103896103895,auto_013,4226987383
72,64-72,-12.0,0.8,64-72,-0.3749999999999998,12.0,0.8,0.3749999999999998,auto_013,4226987383
73,63-73,-6.0,0.4,63-73,-0.19444444444444442,6.0,0.4,0.19444444444444442,auto_013,4226987383
74,61-74,-15.0,0.8333333333333334,61-74,-0.45454545454545414,15.0,0.8333333333333334,0.45454545454545414,auto_013,4226987383
75,62-75,0.0,-0.0,75-83,0.17500000000000004,-0.0,-0.0,-0.17500000000000004,auto_013,4226987383
76,76-92,-7.0,0.4375,76-97,-0.21717171717171735,7.0,0.4375,0.21717171717171735,auto_013,4226987383
77,61-77,-3.0,0.16666666666666666,61-77,0.045454545454545525,3.0,0.16666666666666666,-0.045454545454545525,auto_013,4226987383
78,78-85,-9.0,0.6,78-85,-0.26190476190476164,9.0,0.6,0.26190476190476164,auto_013,4226987383
79,79-82,-7.0,0.5384615384615384,72-79,-0.25,7.0,0.5384615384615384,0.25,auto_013,4226987383
80,52-80,-3.0,0.25,52-80,-0.07142857142857162,3.0,0.25,0.07142857142857162,auto_013,4226987383
81,57-81,-3.0,0.25,57-81,0.0,3.0,0.25,-0.0,auto_013,4226987383
82,79-82,-7.0,0.5384615384615384,58-82,-0.38749999999999973,7.0,0.5384615384615384,0.38749999999999973,auto_013,4226987383
83,70-83,-5.0,0.35714285714285715,70-83,-0.1499999999999999,5.0,0.35714285714285715,0.1499999999999999,auto_013,4226987383
84,67-84,-1.0,0.0625,67-84,0.08585858585858597,1.0,0.0625,-0.08585858585858597,auto_013,4226987383
85,78-85,-9.0,0.6,78-85,-0.26190476190476164,9.0,0.6,0.26190476190476164,auto_013,4226987383
86,57-86,-12.0,0.8,57-86,-0.4318181818181819,12.0,0.8,0.4318181818181819,auto_013,4226987383
87,85-87,-6.0,0.5,85-87,-0.2063492063492065,6.0,0.5,0.2063492063492065,auto_013,4226987383
88,66-88,-8.0,0.5714285714285714,88-97,-0.21717171717171713,8.0,0.5714285714285714,0.21717171717171713,auto_013,4226987383
89,89-91,2.0,0.0,53-89,0.3035714285714285,-2.0,0.0,-0.3035714285714285,auto_013,4226987383
90,61-90,-1.0,0.05263157894736842,61-90,0.015151515151515249,1.0,0.05263157894736842,-0.015151515151515249,auto_013,4226987383
91,58-91,-2.0,0.11764705882352941,61-91,0.027972027972027913,2.0,0.11764705882352941,-0.027972027972027913,auto_013,4226987383
92,54-92,-9.0,0.6,54-92,-0.3277777777777777,9.0,0.6,0.3277777777777777,auto_013,4226987383
93,77-93,0.0,-0.0,77-93,0.23863636363636354,-0.0,-0.0,-0.23863636363636354,auto_013,4226987383
94,54-94,1.0,0.0,73-94,0.24444444444444435,-1.0,0.0,-0.24444444444444435,auto_013,4226987383
95,56-95,2.0,0.0,58-95,0.25,-2.0,0.0,-0.25,auto_013,4226987383
96,60-96,-7.0,0.4375,60-96,-0.2083333333333337,7.0,0.4375,0.2083333333333337,auto_013,4226987383
97,97-99,-9.0,0.6,97-99,-0.3166666666666671,9.0,0.6,0.3166666666666671,auto_013,4226987383
98,78-98,1.0,0.0,78-98,0.19444444444444453,-1.0,0.0,-0.19444444444444453,auto_013,4226987383
99,97-99,-9.0,0.6,97-99,-0.3166666666666671,9.0,0.6,0.3166666666666671,auto_013,4226987383
0,0-45,-3.0,0.3333333333333333,0-45,0.11666666666666659,3.0,0.3333333333333333,-0.11666666666666659,auto_014,2505829024
1,1-33,-8.0,0.34782608695652173,1-2,-0.05303030303030298,8.0,0.34782608695652173,0.05303030303030298,auto_014,2505829024
2,2-37,-11.0,0.55,2-30,-0.13690476190476164,11.0,0.55,0.13690476190476164,auto_014,2505829024
3,3-7,0.0,-0.0,3-7,0.23717948717948734,-0.0,-0.0,-0.23717948717948734,auto_014,2505829024
4,4-15,-9.0,0.5,4-15,-0.07619047619047614,9.0,0.5,0.07619047619047614,auto_014,2505829024
5,5-45,-7.0,0.5384615384615384,5-45,-0.26428571428571446,7.0,0.5384615384615384,0.26428571428571446,auto_014,2505829024
6,6-98,-10.0,1.0,6-98,-0.5714285714285712,10.0,1.0,0.5714285714285712,auto_014,2505829024
7,7-21,-11.0,0.4782608695652174,7-49,-0.07692307692307687,11.0,0.4782608695652174,0.07692307692307687,auto_014,2505829024
8,8-46,-9.0,0.75,8-46,-0.19999999999999996,9.0,0.75,0.19999999999999996,auto_014,2505829024
9,9-16,-7.0,0.4375,9-16,0.030303030303030276,7.0,0.4375,-0.030303030303030276,auto_014,2505829024
10,10-45,-9.0,0.42857142857142855,10-37,-0.158333333333333,9.0,0.42857142857142855,0.158333333333333,auto_014,2505829024
11,5-11,-4.0,0.3076923076923077,5-11,-0.07142857142857162,4.0,0.3076923076923077,0.07142857142857162,auto_014,2505829024
12,12-40,-5.0,0.21739130434782608,12-44,-0.08333333333333348,5.0,0.21739130434782608,0.08333333333333348,auto_014,2505829024
13,2-13,-5.0,0.29411764705882354,2-13,-0.02777777777777768,5.0,0.29411764705882354,0.02777777777777768,auto_014,2505829024
14,14-21,-5.0,0.21739130434782608,14-44,-0.07692307692307687,5.0,0.21739130434782608,0.07692307692307687,auto_014,2505829024
15,15-26,-15.0,0.7142857142857143,15-26,-0.3666666666666669,15.0,0.7142857142857143,0.3666666666666669,auto_014,2505829024
16,16-30,-12.0,0.5714285714285714,16-30,-0.1785714285714286,12.0,0.5714285714285714,0.1785714285714286,auto_014,2505829024
17,17-30,-6.0,0.4,17-30,-0.014285714285714235,6.0,0.4,0.014285714285714235,auto_014,2505829024
18,7-18,-9.0,0.42857142857142855,18-33,-0.08333333333333326,9.0,0.42857142857142855,0.08333333333333326,auto_014,2505829024
19,19-46,-7.0,0.7,19-46,-0.06060606060606055,7.0,0.7,0.06060606060606055,auto_014,2505829024
20,20-47,-7.0,0.4375,20-47,-0.050000000000000044,7.0,0.4375,0.050000000000000044,auto_014,2505829024
21,7-21,-11.0,0.4782608695652174,2-21,-0.10119047619047605,11.0,0.4782608695652174,0.10119047619047605,auto_014,2505829024
22,9-22,-3.0,0.2,9-22,0.05555555555555536,3.0,0.2,-0.05555555555555536,auto_014,2505829024
23,23-47,-6.0,0.4,23-47,-0.07222222222222219,6.0,0.4,0.07222222222222219,auto_014,2505829024
24,9-24,-2.0,0.14285714285714285,9-24,0.11111111111111105,2.0,0.14285714285714285,-0.11111111111111105,auto_014,2505829024
25,25-44,-4.0,0.3076923076923077,25-44,-0.0071428571428573395,4.0,0.3076923076923077,0.0071428571428573395,auto_014,2505829024
26,15-26,-15.0,0.7142857142857143,15-26,-0.3666666666666669,15.0,0.7142857142857143,0.3666666666666669,auto_014,2505829024
27,27-33,-10.0,0.4,2-27,-0.11217948717948723,10.0,0.4,0.11217948717948723,auto_014,2505829024
28,8-28,-4.0,0.4,16-28,0.045454545454545636,4.0,0.4,-0.045454545454545636,auto_014,2505829024
29,29-30,-8.0,0.47058823529411764,29-42,-0.18253968253968256,8.0,0.47058823529411764,0.18253968253968256,auto_014,2505829024
30,16-30,-12.0,0.5714285714285714,16-30,-0.1785714285714286,12.0,0.5714285714285714,0.1785714285714286,auto_014,2505829024
31,31-38,-3.0,0.14285714285714285,31-44,-0.045454545454545414,3.0,0.14285714285714285,0.045454545454545414,auto_014,2505829024
