episode,mean_VAoI,avg_tx_ratio,tx_ratio_ema,target_tx_ratio,budget_error,budget_relative_error,budget_error_after_deadzone,mean_action_probability,multiplier_used,multiplier_next,multiplier_at_max,actor_loss,critic_loss,entropy,approx_kl,clip_fraction,common_mode_coefficient,common_mode_loss,probability_budget_coefficient,probability_budget_loss,probability_budget_excess,ppo_policy_gradient_norm,total_actor_gradient_norm,common_mode_gradient_norm,mean_vaoi_advantage,std_vaoi_advantage,max_abs_vaoi_advantage,critic_architecture,critic_input_dim,actor_curvature_enabled,critic_curvature_enabled,curvature_ablation_mode,critic_value_mean,critic_value_std,critic_within_slot_value_std_mean,critic_within_slot_value_std_max,vaoi_advantage_within_slot_std_mean,vaoi_advantage_global_std,critic_return_mean,critic_return_std,critic_explained_variance,bootstrap_value_mean,bootstrap_value_std,mean_budget_advantage,std_budget_advantage,max_abs_budget_advantage,vaoi_policy_gradient_norm,budget_policy_gradient_norm,budget_to_vaoi_gradient_ratio,n_nodes,update_probability,max_node_activity_ratio,node_cap_violation_fraction,curvature_control_messages,actor_architecture_version,use_stage1_reference,alpha_raw,alpha_kappa,effective_alpha,residual_input_dim,residual_input_feature_names,q_base_mean,q_base_std,q_base_min,q_base_max,residual_delta_mean,residual_delta_std,residual_delta_min,residual_delta_max,residual_mean_global,residual_std_global,residual_mean_per_step_abs_mean,residual_mean_per_step_abs_max,residual_positive_fraction,residual_negative_fraction,residual_saturation_fraction,q_final_mean,q_final_std,corr_s_kappa_q_base,residual_architecture,node_input_dim,edge_input_dim,message_dim,aggregation,aggregated_message_dim,decoder_input_dim,directed_edge_count,mpnn_disabled_edge_feature,edge_freshness_feature,version_gap_tau,mean_directed_degree,mean_edge_freshness_feature,mean_neighbor_freshness_gain,mean_neighbor_version_gap_normalized,message_l2_mean,message_l2_std,aggregated_message_l2_mean,aggregated_message_l2_std,attention_temperature,attention_uniform_mix,attention_entropy_mean,attention_effective_degree_mean,attention_max_weight_mean,action_prob_mean,action_prob_std,action_prob_min,action_prob_p10,action_prob_p50,action_prob_p90,action_prob_max,action_prob_node_std_mean,action_prob_global_std,action_prob_per_node_mean_std
18,10.048028288818896,0.09877499985974282,0.09629535144543264,0.3,-0.20370464855456735,-0.6790154725480422,-0.6790154725480422,0.09617583453655243,0.0,0.0,False,-2.717307324928697e-06,215.73434448242188,0.3132117986679077,7.73815827415092e-06,0.0,0.05,5.61274828214664e-05,0.8,0.0,0.0,0.008927424438297749,0.006792392116039991,0.002148144179955125,1.2207030941624453e-08,0.9999997019767761,3.797084093093872,node_conditioned,25,True,True,False,-11.820201873779297,1.2124876976013184,0.28320834040641785,0.41677922010421753,0.14978621900081635,3.722346782684326,-26.757686614990234,4.600775241851807,0.34540661434386655,-12.209024429321289,0.22862929105758667,0.0,0.0,0.0,0.008927424438297749,0.0,0.0,100,0.2,0.1675,0.0,952,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.09617583453655243,0.022233081981539726,0.0,mpnn,7,4,16,curvature_attention_max,32,40,380800,none,normalized_version_gap_with_gain,,3808.0,0.45103034377098083,0.45103034377098083,0.3607625365257263,,,,,0.5,0.0,,,,0.09617583453655243,0.022233081981539726,0.05823875591158867,0.06557919979095458,0.09672105312347412,0.12565362453460693,0.13723966479301453,0.022233080118894577,0.022233081981539726,0.022233067080378532
19,9.585116916969419,0.08977499973028898,0.09303517558786081,0.3,-0.20696482441213918,-0.6898827250443731,-0.6898827250443731,0.09055013209581375,0.0,0.0,False,4.029145202366635e-06,184.04054260253906,0.29992619156837463,-1.518214617135527e-06,0.0,0.05,9.071473323274404e-05,0.8,0.0,0.0,0.0014083890710026026,0.0025876371655613184,0.0029564581345766783,-2.9296876391526894e-07,0.9999995827674866,4.779770374298096,node_conditioned,25,True,True,False,-12.645089149475098,1.2723705768585205,0.2893252670764923,0.46212252974510193,0.15889599919319153,2.7770564556121826,-26.689178466796875,3.66517972946167,0.4259114847356331,-13.116135597229004,0.29762449860572815,0.0,0.0,0.0,0.0014083890710026026,0.0,0.0,100,0.2,0.17,0.0,922,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.09055013209581375,0.024613332003355026,0.0,mpnn,7,4,16,curvature_attention_max,32,40,368800,none,normalized_version_gap_with_gain,,3688.0,0.4584745168685913,0.4584745168685913,0.3653377592563629,,,,,0.5,0.0,,,,0.09055013209581375,0.024613332003355026,0.05805686116218567,0.058539241552352905,0.08482491970062256,0.1251746356487273,0.17021837830543518,0.024613328278064728,0.024613332003355026,0.02461332269012928
20,10.687450781632215,0.09222499985713511,0.09263008772249796,0.3,-0.207369912277502,-0.6912330178839061,-0.6912330178839061,0.09144303947687149,0.0,0.0,False,2.5539807211316656e-06,231.83755493164062,0.30216190218925476,-1.629668275882068e-07,0.0,0.05,5.986867472529411e-05,0.8,0.0,0.0,0.006073612719774246,0.008832806721329689,0.0027734902687370777,-1.708984314063855e-07,0.9999997019767761,4.505555152893066,node_conditioned,25,True,True,False,-13.926392555236816,1.4283177852630615,0.3340549170970917,0.47226598858833313,0.16307617723941803,3.254019260406494,-29.6442928314209,4.329200267791748,0.4350306372938194,-14.949721336364746,0.3695441484451294,0.0,0.0,0.0,0.006073612719774246,0.0,0.0,100,0.2,0.2,0.0,918,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.09144303947687149,0.026568159461021423,0.0,mpnn,7,4,16,curvature_attention_max,32,40,367200,none,normalized_version_gap_with_gain,,3672.0,0.4293847382068634,0.4293847382068634,0.34343579411506653,,,,,0.5,0.0,,,,0.09144303947687149,0.026568159461021423,0.05851328372955322,0.06841619908809678,0.08665801584720612,0.11549581289291333,0.1702284812927246,0.026568155735731125,0.026568159461021423,0.026568153873085976
21,9.562017417401075,0.09944999990519136,0.09604004381384466,0.3,-0.2039599561861553,-0.6798664979583011,-0.6798664979583011,0.09820065647363663,0.0,0.0,False,-1.0149306945095304e-05,172.45558166503906,0.3177426755428314,-4.558032742352225e-06,0.0,0.05,3.553924761945382e-05,0.8,0.0,0.0,0.014160938560962677,0.018306637182831764,0.004150159657001495,-2.5634764710957825e-07,0.9999997019767761,4.255202293395996,node_conditioned,25,True,True,False,-14.85136890411377,1.4081858396530151,0.37603890895843506,0.5229173302650452,0.1913127452135086,3.147108316421509,-28.484193801879883,4.086459159851074,0.40689854617338517,-15.140152931213379,0.4018213748931885,0.0,0.0,0.0,0.014160938560962677,0.0,0.0,100,0.2,0.2025,0.0,1022,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.09820065647363663,0.027954943478107452,0.0,mpnn,7,4,16,curvature_attention_max,32,40,408800,none,normalized_version_gap_with_gain,,4088.0,0.47829172015190125,0.47829172015190125,0.3857479989528656,,,,,0.5,0.0,,,,0.09820065647363663,0.027954943478107452,0.05854257941246033,0.07176356688141823,0.09090839326381683,0.13843170702457017,0.17071950435638428,0.027954941615462303,0.027954943478107452,0.027954930439591408
22,9.379140675738453,0.0940999998897314,0.09507002185178803,0.3,-0.20492997814821196,-0.6830999043907098,-0.6830999043907098,0.09613889455795288,0.0,0.0,False,-1.5207490832835902e-05,158.34219360351562,0.31421589851379395,9.81550692813471e-06,0.0,0.05,6.597513788619835e-07,0.8,0.0,0.0,0.011246120557188988,0.013396745547652245,0.0021533342078328133,6.042480436008191e-07,0.9999995827674866,4.706545829772949,node_conditioned,25,True,True,False,-15.945858001708984,1.5658714771270752,0.3898801803588867,0.5639911890029907,0.21320199966430664,2.6969645023345947,-29.142812728881836,3.8206193447113037,0.5017091766798701,-16.607797622680664,0.39644280076026917,0.0,0.0,0.0,0.011246120557188988,0.0,0.0,100,0.2,0.2,0.0,1000,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.09613889455795288,0.025130899623036385,0.0,mpnn,7,4,16,curvature_attention_max,32,40,400000,none,normalized_version_gap_with_gain,,4000.0,0.4648420214653015,0.4648420214653015,0.3694048821926117,,,,,0.5,0.0,,,,0.09613889455795288,0.025130899623036385,0.05832621455192566,0.06853283345699339,0.09136384725570679,0.11919214129447309,0.1709194779396057,0.025130895897746086,0.025130899623036385,0.025130875408649445
23,9.417844187170267,0.09464999987743795,0.09486001086461299,0.3,-0.205139989135387,-0.683799940991292,-0.683799940991292,0.09572841972112656,0.0,0.0,False,-4.897596227237955e-06,153.49012756347656,0.31241121888160706,9.583115570421796e-06,0.0,0.05,4.9020723963622004e-05,0.8,0.0,0.0,0.00593250896781683,0.004997656214982271,0.0009431613143533468,2.9296876391526894e-07,0.9999995827674866,4.845149517059326,node_conditioned,25,True,True,False,-17.111160278320312,1.5561490058898926,0.38416752219200134,0.5905815958976746,0.21704624593257904,2.5480566024780273,-30.163196563720703,3.631681442260742,0.5077308146989861,-17.55347442626953,0.3552992641925812,0.0,0.0,0.0,0.00593250896781683,0.0,0.0,100,0.2,0.2075,0.0,1002,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.09572841972112656,0.027371296659111977,0.0,mpnn,7,4,16,curvature_attention_max,32,40,400800,none,normalized_version_gap_with_gain,,4008.0,0.472902774810791,0.472902774810791,0.3789626359939575,,,,,0.5,0.0,,,,0.09572841972112656,0.027371296659111977,0.05852019786834717,0.06768297851085663,0.09167259931564331,0.127227494120593,0.17232656478881836,0.02737128734588623,0.027371296659111977,0.02737124264240265
24,9.454801743738352,0.09889999984297901,0.096880005353796,0.3,-0.203119994646204,-0.6770666262517925,-0.6770666262517925,0.09686686098575592,0.0,0.0,False,7.925618774606846e-06,152.2089080810547,0.31453022360801697,-3.232824383303523e-06,0.0,0.05,0.00011444499978097156,0.8,0.0,0.0,0.004157085437327623,0.007222082000225782,0.003147763665765524,-7.324219097881723e-08,0.9999995827674866,4.374160289764404,node_conditioned,25,True,True,False,-18.345752716064453,1.8128061294555664,0.48611125349998474,0.666784405708313,0.24548053741455078,2.962568521499634,-31.285228729248047,4.234705924987793,0.5105703445973859,-18.258264541625977,0.5345754623413086,0.0,0.0,0.0,0.004157085437327623,0.0,0.0,100,0.2,0.205,0.0,932,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.09686686098575592,0.027503451332449913,0.0,mpnn,7,4,16,curvature_attention_max,32,40,372800,none,normalized_version_gap_with_gain,,3728.0,0.46931201219558716,0.46931201219558716,0.36936330795288086,,,,,0.5,0.0,,,,0.09686686098575592,0.027503451332449913,0.058672696352005005,0.06707200706005106,0.09239944815635681,0.1278662949800443,0.17466601729393005,0.027503425255417824,0.027503451332449913,0.02750334143638611
25,9.109173498116434,0.09232499980833381,0.0946025025810649,0.3,-0.2053974974189351,-0.6846583019078403,-0.6846583019078403,0.09301374107599258,0.0,0.0,False,5.927674919803394e-06,131.36151123046875,0.3060900568962097,-1.0034043498308165e-06,0.0,0.05,0.00013515505997929722,0.8,0.0,0.0,0.004437020048499107,0.001278195413760841,0.003964977338910103,-4.39453117451194e-07,0.9999995827674866,5.33671236038208,node_conditioned,25,True,True,False,-19.4325008392334,1.8605684041976929,0.49320659041404724,0.6417231559753418,0.2528625726699829,2.1812736988067627,-31.662324905395508,3.5184812545776367,0.6156651366459249,-20.422292709350586,0.5161448121070862,0.0,0.0,0.0,0.004437020048499107,0.0,0.0,100,0.2,0.2025,0.0,972,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.09301374107599258,0.02499268390238285,0.0,mpnn,7,4,16,curvature_attention_max,32,40,388800,none,normalized_version_gap_with_gain,,3888.0,0.49153846502304077,0.49153846502304077,0.38663285970687866,,,,,0.5,0.0,,,,0.09301374107599258,0.02499268390238285,0.05865517258644104,0.06422087252140045,0.08943179249763489,0.1275600016117096,0.17483872175216675,0.024992642924189568,0.02499268390238285,0.02499251626431942
26,9.460851774215698,0.09384999969042837,0.09422625113574663,0.3,-0.20577374886425337,-0.6859124733504288,-0.6859124733504288,0.09413449466228485,0.0,0.0,False,6.733232112310361e-06,138.965576171875,0.30806320905685425,3.8377287125967996e-08,0.0,0.05,0.00014931308396626264,0.8,0.0,0.0,0.002345128683373332,0.002289480296894908,0.004366807173937559,2.3193359766082722e-07,0.9999995231628418,5.392736911773682,node_conditioned,25,True,True,False,-20.907318115234375,1.9564368724822998,0.47572800517082214,0.7423171997070312,0.2636849284172058,2.2768659591674805,-33.49755096435547,3.680140495300293,0.617222730282376,-22.042274475097656,0.4796750545501709,0.0,0.0,0.0,0.002345128683373332,0.0,0.0,100,0.2,0.165,0.0,954,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.09413449466228485,0.0262889564037323,0.0,mpnn,7,4,16,curvature_attention_max,32,40,381600,none,normalized_version_gap_with_gain,,3816.0,0.466204971075058,0.466204971075058,0.365637868642807,,,,,0.5,0.0,,,,0.09413449466228485,0.0262889564037323,0.05863276124000549,0.05880108177661896,0.09224808216094971,0.13216370344161585,0.15276391804218292,0.02628890983760357,0.0262889564037323,0.02628875896334648
27,10.0621269909665,0.09337500009220094,0.09380062561397379,0.3,-0.2061993743860262,-0.6873312250423799,-0.6873312250423799,0.09549594670534134,0.0,0.0,False,7.891520908742677e-06,157.46636962890625,0.3127332031726837,1.8047225012196577e-06,0.0,0.05,0.00021398275566753,0.8,0.0,0.0,0.012326809577643871,0.006740241311490536,0.005609126295894384,-1.708984314063855e-07,0.9999997019767761,4.7464599609375,node_conditioned,25,True,True,False,-22.687013626098633,2.3020238876342773,0.5511050224304199,0.7654082775115967,0.29023101925849915,2.7522568702697754,-36.05185317993164,4.58043909072876,0.6389530140633617,-24.080442428588867,0.6239937543869019,0.0,0.0,0.0,0.012326809577643871,0.0,0.0,100,0.2,0.1625,0.0,1006,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.09549594670534134,0.02067292481660843,0.0,mpnn,7,4,16,curvature_attention_max,32,40,402400,none,normalized_version_gap_with_gain,,4024.0,0.4601144790649414,0.4601144790649414,0.36437472701072693,,,,,0.5,0.0,,,,0.09549594670534134,0.02067292481660843,0.058625221252441406,0.0588817298412323,0.09630997478961945,0.12357630729675227,0.14697280526161194,0.020672859624028206,0.02067292481660843,0.02067260630428791
28,9.408783577717841,0.09692500001750887,0.09536281281574133,0.3,-0.20463718718425866,-0.6821239345433978,-0.6821239345433978,0.09763164073228836,0.0,0.0,False,1.1113537766505033e-05,124.02647399902344,0.31640100479125977,7.146153393478016e-07,0.0,0.05,0.0002442434197291732,0.8,0.0,0.0,0.0034852693788707256,0.002435890957713127,0.00565069355070591,-2.19726558725597e-07,0.9999995827674866,5.138951778411865,node_conditioned,25,True,True,False,-23.786012649536133,2.188756227493286,0.558046817779541,0.890504777431488,0.30151301622390747,2.373404026031494,-35.832435607910156,3.9405198097229004,0.6372258173322872,-24.555971145629883,0.5348872542381287,0.0,0.0,0.0,0.0034852693788707256,0.0,0.0,100,0.2,0.1975,0.0,980,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.09763164073228836,0.02615542896091938,0.0,mpnn,7,4,16,curvature_attention_max,32,40,392000,none,normalized_version_gap_with_gain,,3920.0,0.4815203547477722,0.4815203547477722,0.3777076005935669,,,,,0.5,0.0,,,,0.09763164073228836,0.02615542896091938,0.05865365266799927,0.06928118169307708,0.09226067364215851,0.13917693197726302,0.17570382356643677,0.026155350729823112,0.02615542896091938,0.026155076920986176
29,9.69813410077244,0.0917750000115484,0.09356890641364486,0.3,-0.20643109358635514,-0.6881036223510631,-0.6881036223510631,0.09042415022850037,0.0,0.0,False,1.043136217049323e-05,131.02059936523438,0.3004745543003082,-1.2935217910126084e-06,0.0,0.05,0.00023108818277250975,0.8,0.0,0.0,0.006335708778351545,0.0011405193945392966,0.005303363781422377,7.324219097881723e-08,0.9999995827674866,4.490990161895752,node_conditioned,25,True,True,False,-25.311559677124023,2.535792112350464,0.6296160221099854,0.8261425495147705,0.3392789363861084,2.6924870014190674,-37.659637451171875,4.6217474937438965,0.6606132970201715,-26.290746688842773,0.5969299077987671,0.0,0.0,0.0,0.006335708778351545,0.0,0.0,100,0.2,0.1775,0.0,1026,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.09042415022850037,0.022963980212807655,0.0,mpnn,7,4,16,curvature_attention_max,32,40,410400,none,normalized_version_gap_with_gain,,4104.0,0.4685179889202118,0.4685179889202118,0.374507874250412,,,,,0.5,0.0,,,,0.09042415022850037,0.022963980212807655,0.05860089138150215,0.06324648857116699,0.08916603028774261,0.12190268337726592,0.1476399302482605,0.02296389825642109,0.022963980212807655,0.022963568568229675
30,9.110099237188697,0.09399999992456287,0.09378445316910386,0.3,-0.20621554683089613,-0.6873851331901494,-0.6873851331901494,0.09410073608160019,0.0,0.0,False,1.1127901416330133e-05,103.1393051147461,0.3091666102409363,-7.99427724018642e-08,0.0,0.05,0.00024123478215187788,0.8,0.0,0.0,0.0039471592754125595,0.0017014826880767941,0.00544180441647768,3.540039017480012e-07,0.9999996423721313,4.370547771453857,node_conditioned,25,True,True,False,-26.717784881591797,2.5228493213653564,0.6339918375015259,0.9031693339347839,0.3454466164112091,2.4962000846862793,-37.813899993896484,4.219974994659424,0.6501039725119436,-26.907865524291992,0.651606023311615,0.0,0.0,0.0,0.0039471592754125595,0.0,0.0,100,0.2,0.1825,0.0,962,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.09410073608160019,0.021916059777140617,0.0,mpnn,7,4,16,curvature_attention_max,32,40,384800,none,normalized_version_gap_with_gain,,3848.0,0.46172529458999634,0.46172529458999634,0.36518731713294983,,,,,0.5,0.0,,,,0.09410073608160019,0.021916059777140617,0.05863100290298462,0.06449151039123535,0.09247110784053802,0.12891567647456678,0.14163166284561157,0.021915921941399574,0.021916059777140617,0.02191547118127346
31,8.88491466138512,0.09105000010691583,0.09241722663800984,0.3,-0.20758277336199016,-0.6919425548085487,-0.6919425548085487,0.08951050043106079,0.0,0.0,False,9.491943274042569e-06,88.40742492675781,0.2977418899536133,-2.4940446152754703e-08,0.0,0.05,0.00019960448844358325,0.8,0.0,0.0,0.0019114811439067125,0.004736996255815029,0.004961212631314993,-4.882812731921149e-07,0.9999995231628418,5.346913814544678,node_conditioned,25,True,True,False,-28.20189094543457,2.4501752853393555,0.6495780944824219,0.9855093955993652,0.3721180856227875,1.940371036529541,-38.66062545776367,3.5941686630249023,0.7085442268339621,-28.408864974975586,0.67209392786026,0.0,0.0,0.0,0.0019114811439067125,0.0,0.0,100,0.2,0.18,0.0,1030,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.08951050043106079,0.024288315325975418,0.0,mpnn,7,4,16,curvature_attention_max,32,40,412000,none,normalized_version_gap_with_gain,,4120.0,0.47214412689208984,0.47214412689208984,0.37162041664123535,,,,,0.5,0.0,,,,0.08951050043106079,0.024288315325975418,0.05855780839920044,0.05889350175857544,0.08641700446605682,0.1280951917171478,0.14229559898376465,0.024288201704621315,0.024288315325975418,0.02428780123591423
32,9.895274251773953,0.0965750001836568,0.09449611341083333,0.3,-0.20550388658916666,-0.6850129324634578,-0.6850129324634578,0.09716396778821945,0.0,0.0,False,3.7952368074911647e-06,115.4479751586914,0.31390810012817383,2.1517801087611588e-06,0.0,0.05,0.0002519301197025925,0.8,0.0,0.0,0.021112186834216118,0.015981312841176987,0.005138924345374107,-1.2207031829802872e-07,0.9999995231628418,5.298893928527832,node_conditioned,25,True,True,False,-30.518630981445312,2.93595552444458,0.7445425391197205,1.1186597347259521,0.3927433490753174,2.1370749473571777,-42.401546478271484,4.436217784881592,0.7679327597742955,-31.84343910217285,0.5636880993843079,0.0,0.0,0.0,0.021112186834216118,0.0,0.0,100,0.2,0.2025,0.0,924,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.09716396778821945,0.03104601986706257,0.0,mpnn,7,4,16,curvature_attention_max,32,40,369600,none,normalized_version_gap_with_gain,,3696.0,0.4455280900001526,0.4455280900001526,0.3565044701099396,,,,,0.5,0.0,,,,0.09716396778821945,0.03104601986706257,0.05856439471244812,0.05887618660926819,0.08971939235925674,0.14073811173439024,0.1763758659362793,0.031045930460095406,0.03104601986706257,0.031045513227581978
33,10.497603780217469,0.09594999996013939,0.09522305668548636,0.3,-0.20477694331451363,-0.6825897882953859,-0.6825897882953859,0.09598319977521896,0.0,0.0,False,1.3336478332348634e-05,130.0102996826172,0.31327003240585327,-4.3289583118166775e-06,0.0,0.05,0.0004908506525680423,0.8,0.0,0.0,0.01117704063653946,0.004115812946110964,0.007130955345928669,-7.324219097881723e-08,0.9999995827674866,4.857118606567383,node_conditioned,25,True,True,False,-32.64031982421875,3.265407085418701,0.7518380880355835,1.0390111207962036,0.40941908955574036,2.481609582901001,-45.257694244384766,5.057470798492432,0.7592312259218472,-34.48978042602539,0.7160719633102417,0.0,0.0,0.0,0.01117704063653946,0.0,0.0,100,0.2,0.1975,0.0,1040,curvature_stage2_mpnn_v3_6_node_curvature,True,,,,,normalized_degree|time_since_last_tx|consecutive_tx_attempts|congestion_ewma|self_information_increment|node_curvature_score|raw_af3_min_edge_curvature,,,,,,,,,,,,,,,,0.09598319977521896,0.02571524865925312,0.0,mpnn,7,4,16,curvature_attention_max,32,40,416000,none,normalized_version_gap_with_gain,,4160.0,0.45560330152511597,0.45560330152511597,0.36429572105407715,,,,,0.5,0.0,,,,0.09598319977521896,0.02571524865925312,0.058660924434661865,0.06595833897590637,0.09299944341182709,0.12376846969126348,0.17630937695503235,0.025715094059705734,0.02571524865925312,0.025714481249451637
