slot,mean_version_age,max_version_age,p95_version_age,p99_version_age,top_5pct_mean_version_age,mean_time_age,num_transmitters,num_successful_decodes,num_transmitters_decoded,num_improved_cache_entries,total_version_improvement
117,0.4921052631578947,2.0,2.0,2.0,2.0,36.98947368421052,2,10,2,5,5
118,0.5026315789473684,2.0,2.0,2.0,2.0,36.69736842105263,3,12,3,12,15
119,0.5526315789473685,2.0,2.0,2.0,2.0,37.69736842105263,0,0,0,0,0
120,0.5368421052631579,2.0,2.0,2.0,2.0,38.20789473684211,1,5,1,6,6
121,0.5289473684210526,2.0,2.0,2.0,2.0,39.08157894736842,2,10,2,2,3
122,0.5631578947368421,2.0,2.0,2.0,2.0,39.76052631578948,2,5,2,6,6
123,0.5631578947368421,2.0,2.0,2.0,2.0,40.76052631578948,1,7,1,0,0
124,0.6131578947368421,2.0,2.0,2.0,2.0,41.76052631578948,1,7,1,0,0
125,0.6342105263157894,2.0,2.0,2.0,2.0,42.18684210526316,2,11,2,8,11
126,0.6368421052631579,3.0,2.0,2.0,2.1578947368421053,39.6578947368421,3,12,3,38,56
127,0.6157894736842106,3.0,2.0,2.0,2.1578947368421053,40.07105263157895,2,7,2,5,8
128,0.6157894736842106,3.0,2.0,2.0,2.1578947368421053,41.07105263157895,3,8,3,0,0
129,0.6,3.0,2.0,2.0,2.1578947368421053,41.66315789473684,1,4,1,4,6
130,0.5473684210526316,3.0,2.0,3.0,2.736842105263158,40.35,3,15,3,27,39
131,0.6815789473684211,4.0,2.0,4.0,3.526315789473684,40.03157894736842,5,15,5,19,25
132,0.7157894736842105,4.0,2.0,4.0,3.1052631578947367,39.70263157894737,4,11,3,17,25
133,0.7657894736842106,4.0,2.0,4.0,3.1052631578947367,40.70263157894737,1,5,1,0,0
134,0.7394736842105263,4.0,2.0,4.0,3.1052631578947367,40.67894736842105,4,12,4,5,10
135,0.7368421052631579,4.0,2.0,4.0,3.1052631578947367,40.48157894736842,2,14,2,17,20
136,0.8263157894736842,4.0,3.0,4.0,3.473684210526316,41.22894736842105,3,11,3,4,4
137,0.8763157894736842,4.0,3.0,4.0,3.473684210526316,42.22894736842105,1,5,1,0,0
138,0.8894736842105263,4.0,3.0,4.0,3.473684210526316,42.078947368421055,4,8,4,10,14
139,0.8763157894736842,4.0,3.0,4.0,3.473684210526316,42.76315789473684,1,10,1,5,5
